Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
GDP per capita (current US$),NY.GDP.PCAP.CD,Congo, Dem. Rep.,ZAR,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,143.1361851,133.8679344,132.9193074,136.698547,136.1663963,100.6932432,397.264871,150.4213805,171.2340121,169.9085913,189.5887135,213.310459,246.8028136,273.4864797,310.7310244,286.0481803,311.247896,350.2706542,390.7066035,413.6957984,437.8149312,456.0527405,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Madagascar,MDG,131.9930878,133.8462235,138.1154367,138.4002537,142.6533296,144.4846299,152.1215709,157.5089598,165.5252097,165.0493941,169.0706629,177.432718,192.9684659,231.1202432,260.5214115,301.3625217,279.7364538,293.7065637,322.8669436,407.0972002,462.142858,400.1637012,382.4222399,371.1104102,302.5923394,286.3297623,317.4368739,242.8775092,224.5414738,222.9305532,266.8922556,222.9855792,246.6148461,266.5990563,228.3049759,234.8927801,287.7714085,247.4504541,252.7817807,243.566786,246.2826349,278.987457,262.7418133,317.4220231,245.6704573,275.5158271,292.9908931,379.067252,472.3791008,417.1783092,414.1427872,456.3293071,444.9584938,462.4600105,452.8103949,401.836006,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Mongolia,MNG,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,1332.637488,1435.767097,1495.016569,1121.665962,1137.687986,1465.446919,1485.538165,1533.443572,1670.694431,1172.443066,1072.634868,587.3003521,339.5193867,405.9719895,631.9151403,580.9100918,505.6031324,477.3501346,445.0063816,474.2129405,524.0247707,571.5383693,646.1191901,797.9051719,998.8222718,1334.405674,1633.384382,2138.376679,1717.073137,2650.34682,3772.931647,4377.23887,4400.614515,4201.737722,3967.829386,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Niger,NER,132.4002367,139.0486106,147.8437074,158.322902,152.897426,171.7122534,174.1715039,160.6053689,150.5757957,143.028176,144.5108561,150.0228319,156.2741891,193.634415,204.1355423,202.8012087,200.0646135,235.8308003,314.8296789,363.7573696,420.6704392,354.1562328,320.2893092,278.5582634,219.66614,210.6677157,270.7885391,308.7041762,306.2612304,284.1221367,313.5376232,284.9839054,277.7654527,183.9772967,172.9386001,200.8994917,204.888293,183.4781735,199.0612129,186.4996546,160.2183423,167.0912301,179.7352705,218.047123,234.9104279,252.5046155,260.56377,295.3931987,358.1914055,344.3756411,351.0062183,378.2005466,393.643423,417.6703093,431.3816821,358.958152,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Morocco,MAR,164.8007924,158.8929891,181.100569,196.3847091,201.054681,206.1853151,196.023867,202.5218471,212.3654647,231.6672084,245.4834836,264.5784325,301.7792158,363.6062632,437.6740045,501.1176611,522.3639501,588.0745218,687.529209,806.4213124,1074.4703,858.2774884,833.0228795,746.9646975,665.6276188,658.1314694,836.2444789,916.1936792,1060.892207,1065.389664,1199.195825,1259.476561,1291.740881,1192.179812,1318.996572,1423.673666,1551.582641,1388.100397,1463.302879,1439.534362,1328.172963,1334.115866,1413.238155,1724.525079,1955.141931,2023.252997,2204.258351,2510.983959,2905.95268,2883.850677,2857.673414,3066.503158,2931.4002,3141.725373,3186.60876,2878.201342,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Cameroon,CMR,115.4073183,120.1198834,125.0272985,126.52689,133.7305665,135.9693704,139.1730815,148.7211068,163.5935173,174.5961944,171.3200287,177.5821334,200.5713931,240.0051359,299.5465686,355.6461676,386.5308664,411.1424582,523.3887962,670.0101965,754.6647173,829.934209,772.4073602,755.5205152,774.7026149,784.909612,992.4963993,1115.211413,1098.755836,950.7620665,923.8812243,1000.326541,890.5636811,1027.567353,680.6371437,626.9560402,679.7651939,668.972082,637.3608604,675.9238649,583.0948382,589.2039195,648.3996054,791.1064754,892.8987777,915.0912877,965.3686883,1070.954675,1191.709554,1164.717254,1147.242347,1258.924651,1222.192142,1331.200021,1407.403413,1217.26067,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Burkina Faso,BFA,68.42470606,71.55820933,76.52062683,78.37211871,80.47273518,81.72513129,82.54563689,84.36314915,84.73306494,86.52024241,81.49994215,84.28784447,99.32679813,113.7805076,124.3589687,152.7281457,155.648998,176.7833124,225.9416179,262.0758918,282.6858596,254.2308535,245.0946682,217.9946915,193.8431888,200.8942925,256.7624483,291.1318566,313.0618536,304.8533677,351.9793628,346.4104428,240.9634032,244.1271502,193.0702756,235.832244,249.3587559,229.4880613,255.709631,265.1550248,226.4759423,235.4817514,260.9837492,323.9625643,371.4970215,406.673556,422.4223375,474.08854,567.7341867,537.2634287,575.0118818,667.1734195,673.0625112,698.3350349,696.8562068,589.7744141,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Kyrgyz Republic,KGZ,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,608.9451631,575.9551334,513.0359437,449.0657902,372.30781,364.2264974,394.8601215,376.4296133,345.1381316,258.04934,279.6205233,308.4087767,321.726538,380.5073624,433.2351189,476.55213,543.1107024,721.7686908,966.3936272,871.2243893,880.0377751,1123.883168,1177.974735,1282.437162,1279.769783,1103.215352,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Egypt, Arab Rep.,EGY,nd,nd,nd,nd,nd,165.569397,168.6470774,171.8964564,183.7201259,201.5898028,220.7067235,232.4451885,241.4170989,259.5831097,238.3982294,296.1330823,338.4233974,362.4783077,359.3461392,428.8576172,528.3084445,526.3672894,561.1077421,601.1330923,637.5756834,702.5903667,707.0255076,776.4031586,653.602232,720.4100574,764.7606811,640.8505135,710.3624068,774.9108673,846.9980739,963.5573128,1063.433416,1211.290308,1286.793514,1351.61401,1461.018259,1402.759854,1238.926558,1147.781713,1071.323339,1196.733309,1409.177875,1681.314481,2061.612772,2349.286865,2668.035988,2816.666943,3226.131379,3264.450063,3365.707421,3614.746766,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Armenia,ARM,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,636.68069,589.0029482,368.9168368,356.5073514,399.7512025,455.5502761,503.2319696,522.522072,608.3366487,596.5059963,621.4248263,692.3016309,779.8296261,924.4640098,1181.968445,1625.407769,2126.618661,3080.970959,3919.975474,2915.583906,3124.784018,3417.171836,3565.517575,3716.828923,3861.91557,3489.12769,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Rwanda,RWA,40.56693611,40.71972981,40.97560214,41.25082824,41.11687155,46.02625415,37.51817233,46.67800111,48.81976889,51.83225388,58.56900035,57.6351329,61.86645713,70.87331636,72.97619855,131.1864003,141.731966,160.6366855,188.5175798,223.2701302,244.080448,264.7886654,256.4950949,261.0024015,270.0804479,280.4242193,303.3589495,319.9806041,339.8791695,332.2267864,351.2778169,270.3287697,302.2567668,312.9228528,125.6901275,218.7702705,226.6981976,284.5872611,282.2886571,239.633627,216.2759036,201.0640382,196.4447187,212.5120459,236.6292038,286.5674904,336.942281,398.2084859,491.9404166,529.5965562,553.5974576,606.9028864,667.4145823,678.9981669,697.6265013,697.3482281,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Albania,ALB,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,662.5200523,662.9147926,719.1572957,699.3842921,676.5667325,723.4096102,639.4638993,348.7113178,218.4921659,380.5273711,619.0651634,760.5593758,1046.358511,749.584649,865.3021618,1098.425463,1175.788981,1326.970339,1453.642777,1890.681557,2416.588235,2709.142931,3005.012903,3603.013685,4370.539647,4114.136545,4094.358832,4437.811999,4247.839852,4412.345578,4568.568827,3945.217582,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Algeria,DZA,244.8237353,213.4850478,171.2091366,225.5298034,236.6091817,248.3801423,234.1907754,252.4203034,280.2706474,300.9842928,334.2595552,339.3840009,439.7310731,551.4344549,813.0499102,931.1055853,1031.303374,1185.510624,1447.617643,1771.965505,2189.775719,2223.696912,2197.110595,2298.884028,2452.664249,2567.495521,2740.65417,2790.474907,2402.825462,2202.558118,2394.420608,1721.582067,1766.065919,1797.541804,1499.984092,1444.907936,1596.006859,1611.961948,1588.421338,1580.957569,1757.011974,1732.958517,1774.292021,2094.893302,2600.00652,3102.037384,3467.54474,3939.559939,4912.251941,3875.822095,4473.486446,5447.403976,5583.61616,5491.614414,5484.066806,4206.031232,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,American Samoa,ASM,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Andorra,ADO,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,3238.156682,3498.03679,4217.173581,5342.357791,6321.023795,7168.86753,7151.474926,7751.843307,9127.271308,11820.5099,12378.78451,10371.67968,9610.757731,8023.636458,7729.26867,7774.916806,10362.26151,12615.38651,14305.20789,15166.14869,18877.81332,19531.50621,20542.13045,16507.80708,16227.04203,18459.9084,19037.58468,18404.55941,18969.64059,19324.45419,21432.97646,21897.85889,24174.27319,31744.2168,37233.8319,39991.32507,42419.40189,47255.95521,46734.26828,42704.01943,39641.74601,41627.463,39666.04304,42804.20264,nd,nd,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Angola,AGO,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,686.3847877,667.314785,650.3160122,634.331352,927.2204264,901.6500746,nd,nd,nd,490.3354813,374.101868,560.6755166,554.2522329,454.2965495,421.3767773,606.2722922,574.1941611,775.7655185,850.0756941,1135.604564,1576.162801,2253.83885,3151.022431,4242.363062,3678.947654,3886.479354,4744.987629,5086.848426,5327.148892,5232.7623,4101.472152,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Antigua and Barbuda,ATG,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,941.9199471,1061.660458,1307.396436,1565.648663,1784.41524,2000.752021,2255.369057,2595.02432,3070.439325,3806.149621,4512.539759,5415.847905,6025.847688,6325.241017,6575.480499,6680.37587,7037.939154,7514.48368,7230.320637,7702.670284,8027.631131,8355.618643,8572.373481,10094.75906,9797.968713,10027.85622,10382.6309,10993.36925,12079.8657,13599.90886,15276.06826,15786.17284,13979.26269,13017.31039,12817.84157,13525.61622,13342.085,13432.07921,13714.73196,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Arab World,ARB,nd,nd,nd,nd,nd,nd,nd,nd,222.8150148,239.1779066,256.859954,290.2502881,336.1338066,415.6566413,772.4924339,829.8857684,1001.604063,1120.087261,1188.978116,1558.563686,2052.633932,2050.40747,1849.869222,1682.171801,1654.718341,1585.587937,1464.917733,1540.659005,1473.771568,1503.68016,2007.892039,1923.349157,2023.714015,1993.312272,1987.159866,2069.891906,2233.825237,2317.83728,2188.613966,2334.253754,2608.724875,2513.49392,2481.059347,2741.848818,3145.88152,3779.657697,4375.423537,4980.961193,6167.539396,5203.420168,5957.989009,6917.111415,7412.930242,7518.692984,7521.043673,6545.217753,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Argentina,ARG,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,683.1772883,1121.190186,1875.575007,2542.185937,1860.812377,1932.590654,2112.501003,2129.313736,2501.481162,2738.28456,2756.396707,2907.757348,3530.131681,2643.369066,2909.516728,3595.086186,3546.718792,3969.327692,2375.339253,4318.774568,5715.504052,6798.027167,6940.351375,7449.480605,7373.427403,7683.573848,8172.665235,8248.76472,7736.372578,7669.273709,7170.689698,2579.188199,3330.42866,4251.565347,5096.258332,5904.678132,7226.270295,8992.589619,8198.566111,10332.03237,12800.20186,13040.3064,13027.20482,12324.93879,13431.87834,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Aruba,ABW,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,17342.47194,16441.38126,16586.1923,17927.41203,19081.57029,19356.42087,20619.56585,20671.54574,20433.65411,20834.93971,22566.68216,23302.83199,24015.42061,25921.53823,27549.88942,24640.42124,24289.14152,25353.78754,nd,nd,nd,nd,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Australia,AUS,1806.804876,1873.450092,1851.007782,1963.229966,2127.165739,2276.574953,2338.900693,2574.67089,2718.124172,2985.122962,3297.783659,3487.614924,3940.861981,4759.98962,6469.083983,6987.820995,7469.203191,7757.715574,8233.591804,9272.757382,10186.12824,11826.0429,12758.67103,11510.14325,12429.09098,11434.35444,11361.27002,11625.55676,14261.33519,17810.95361,18221.69121,18836.78058,18591.22052,17657.24424,18079.26394,20360.18221,21917.71922,23522.77877,21340.06211,20536.41231,21665.11545,19495.14593,20059.45207,23440.00532,30440.85488,33982.95043,36084.85898,40957.83044,49628.11513,42715.13226,51845.65486,62216.54713,67646.10385,67652.68321,61995.8297,56310.96299,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Austria,AUT,935.4604269,1031.815004,1087.834243,1167.000532,1269.412583,1374.53214,1486.968606,1569.667183,1677.673528,1825.386126,2053.809514,2375.242674,2917.004844,3881.349717,4619.601728,5272.887682,5664.707422,6794.220945,8185.701971,9770.17215,10843.36172,9362.639985,9387.677728,9514.431834,8969.405618,9150.001211,13051.55561,16353.27943,17536.27209,17426.86354,21628.76023,22356.92392,24820.22783,24023.51547,25584.91782,30252.79469,29742.42881,26646.88394,27289.63071,27116.67608,24517.26745,24489.73553,26351.37568,32102.93055,36693.40262,38242.04252,40430.99361,46586.65025,51386.37665,47654.18721,46659.84082,51123.56133,48333.57273,50504.71532,51322.63997,43774.98517,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Bahamas, The,BHS,1550.352625,1651.475477,1752.970293,1867.142314,1994.559838,2144.907546,2322.975595,2556.86881,2804.669769,3215.447518,3179.238726,3297.923125,3322.574841,3696.642772,3416.586979,3156.468059,3328.581426,3617.122739,4130.791867,5531.98973,6338.649957,6622.439695,7165.134491,7695.006328,8873.730523,9888.615756,10339.47778,11150.78166,11381.95948,12157.7892,12350.88048,11914.81213,11682.12886,11402.65152,11812.12238,12239.82781,12717.06038,17288.05651,18456.99077,20505.94743,21241.16539,21497.30816,22505.40479,22008.4337,21995.51992,23405.87955,23721.15628,24306.14242,23657.36531,22043.01257,21920.51659,21514.89865,22554.51572,22554.45412,22497.44971,22817.23086,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Bahrain,BHR,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,8537.597258,9269.145737,9446.158002,9421.452005,9590.777305,8706.828878,7041.48825,7554.71345,7958.114968,8030.253675,8528.759767,9057.563375,9088.63129,9707.566955,10138.47459,10376.36425,10523.08152,10620.34343,10005.23675,10330.73654,13590.52105,12917.3955,13279.0458,14541.61605,16275.18042,18418.07267,19669.31955,21167.61871,23043.02532,19166.70824,20386.01756,22033.91062,23057.76758,24113.52484,24514.99913,22600.2141,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Barbados,BRB,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,4013.783019,4402.183665,4585.873516,4855.412101,5278.448194,5508.327412,6028.675247,6616.387172,7012.468461,7733.141433,7728.507914,7733.990048,7464.86568,7842.411925,8148.344073,8537.0619,9069.137645,9549.795369,10727.46413,11200.43824,11568.49594,11513.82936,11675.35094,12028.37193,12868.86309,14223.65813,15645.99903,16462.24711,16570.55935,16523.38297,15906.18932,15534.1733,15385.11637,15473.09806,15360.0618,15429.34046,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Belarus,BLR,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,1704.740304,1747.438671,1666.227513,1590.035409,1460.017544,1370.67271,1452.447002,1396.502166,1511.770268,1209.614881,1273.049124,1244.441997,1479.465321,1819.479028,2378.374894,3126.367778,3848.586203,4735.956889,6376.173115,5176.044701,5818.854859,6305.773662,6721.834908,7722.123351,8025.304356,5740.456495,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Belgium,BEL,1273.691659,1350.197673,1438.523233,1535.023729,1701.846276,1835.594766,1957.62608,2086.636005,2222.361511,2458.08182,2780.696187,3099.430158,3852.141729,4927.195923,5764.489883,6737.248251,7281.817735,8472.054468,10344.84713,11873.8354,12932.8606,10679.66389,9393.876692,8893.58613,8502.538597,8797.659679,12235.18414,15216.87102,16478.83159,16613.51665,20710.64434,21154.29184,23497.72741,22403.21682,24338.1377,28565.91915,27701.90329,25027.74459,25541.67472,25444.13926,23207.40591,23121.60114,25052.33939,30743.90254,35589.68912,36967.25918,38852.37293,44403.7669,48424.5756,44880.57302,44382.81899,47699.8448,44740.58325,46508.11872,47346.79282,40324.02777,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Belize,BLZ,304.9038598,316.4102883,327.1100726,336.9347385,351.1577193,377.5871889,406.1091089,420.4057742,386.953237,396.6576322,435.7011674,474.4480181,519.5716802,605.9334407,786.0750786,885.9778806,717.0507943,858.8155426,980.7731054,1074.249158,1351.013867,1307.211688,1183.183936,1212.938005,1315.313517,1268.221398,1343.69287,1586.395604,1758.972211,1979.342672,2202.322556,2326.833728,2666.922772,2833.075677,2880.154008,2996.397406,3001.693234,2952.575494,2991.860011,3065.517898,3364.464523,3419.208672,3556.616082,3679.882136,3831.593484,3933.30443,4187.320426,4324.934389,4473.417909,4263.807112,4348.019539,4522.861862,4674.293447,4723.594355,4884.368562,4878.721267,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Bermuda,BMU,1902.402119,1961.538169,2020.385965,2020.265248,2199.727007,2282.216546,2630.850466,2982.749704,2830.188679,3053.703704,3387.272727,3866.300366,4343.173432,5009.29368,5853.932584,6509.433962,7261.278195,8370.786517,8876.865672,9613.3829,11218.21782,13425.97697,14166.17129,15902.02038,17469.82557,18269.53552,20450.66453,22411.79567,24253.17552,25517.92172,26841.51974,27700.30952,28669.68226,30900.69489,31476.06312,33989.72236,44826.78907,48478.88325,51371.74081,54245.45974,56284.16865,58883.95943,62583.1002,66111.72523,70359.31911,75882.03386,83912.6978,90849.58698,93605.74817,88463.31282,88207.32756,85973.15842,85458.45551,85748.06541,nd,nd,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Bosnia and Herzegovina,BIH,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,314.5596047,481.1650399,731.1209512,971.5460643,1090.257056,1238.173385,1451.664002,1512.993014,1746.486383,2192.647078,2619.753258,2928.26359,3351.9634,4107.996232,4974.662267,4586.206313,4475.08813,4860.781811,4494.64064,4748.040692,4852.318649,4249.330313,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Botswana,BWA,58.03384675,61.31953877,64.81014553,67.50089133,71.80683331,76.86002926,83.96382153,92.89500193,101.8063206,115.2405136,138.8750098,177.3575384,223.3893749,319.0426733,386.1693195,432.0634861,435.697999,508.7052495,639.4499923,854.3291052,1064.796443,1039.435165,948.5812214,1058.827025,1083.956064,942.3822454,1139.91857,1558.813285,2034.121209,2301.68118,2747.208438,2776.423062,2839.196963,2772.732774,2767.35374,3001.102631,3007.613623,3050.233587,2854.673402,3210.23188,3333.17955,3114.616594,3044.127353,4149.041377,4879.459462,5327.853518,5342.140336,5666.637848,5561.898243,5115.121464,6243.998831,7504.848476,6885.843598,6806.658939,7153.447859,6360.13822,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,British Virgin Islands,VGB,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Brunei Darussalam,BRN,nd,nd,nd,nd,nd,1112.316466,1235.536486,1233.85202,1360.845574,1301.402944,1380.416864,1455.415568,1909.378126,2924.973178,6953.444643,7265.619224,8506.909588,9968.135727,10765.31936,15010.65393,25530.41308,21925.78865,20795.04312,18227.22449,17439.58121,15797.482,10280.76619,11672.44444,11084.31535,11954.40013,13701.89704,14002.10713,15381.31391,14678.07159,14220.63634,16046.98158,16913.93536,16779.33847,12784.76622,14205.77372,18154.83493,16616.79805,17016.94349,18758.98089,22131.94606,26337.91811,31157.68845,32707.70431,37798.3935,27726.48105,34852.02398,46377.88114,46973.93793,43970.53194,41023.88988,30554.72967,nd
