Series Name,Series Code,Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Congo  Dem. Rep.,ZAR,0.152228066,0.150781684,0.135558726,0.139445632,0.116926456,0.142290044,0.134675336,0.124706248,0.178181223,0.18769493,0.135611859,0.14408987,0.143061814,0.147250717,0.151241408,0.141381631,0.144925428,0.143850528,0.141840587,0.146357065,0.132865308,0.139635098,0.110772304,0.141533631,0.135797698,0.121435726,0.109549311,0.121495264,0.122948634,0.130114584,0.116420436,0.081602879,0.074536002,0.065943583,0.040171271,0.050332167,0.053368893,0.042629633,0.036551149,0.029547148,0.016942698,0.016907839,0.018201401,0.018752502,0.022076999,0.026739444,0.027537235,0.028926675,0.029604504,0.026937433,0.030197451,0.036245941,0.036413768,0.038311184
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Madagascar,MDG,0.078382804,0.068094335,0.07398844,0.084212917,0.086046133,0.096613424,0.097901339,0.138895339,0.146498695,0.132919321,0.147766199,0.151879665,0.185133213,0.150219836,0.161421774,0.223628345,0.127410591,0.105468171,0.123284325,0.133181546,0.184890418,0.11429406,0.110160809,0.068981435,0.089463496,0.105809442,0.111106402,0.121845799,0.118662699,0.083121147,0.082259738,0.086911312,0.081928105,0.08149621,0.097301069,0.094042933,0.098261095,0.11515964,0.117520568,0.125654458,0.119012988,0.107283198,0.073839439,0.098664011,0.101772992,0.095231683,0.089405156,0.093705131,0.094772125,0.086416199,0.092894757,0.106734222,0.119581165,0.134205996
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Mongolia,MNG,1.354716938,1.418741982,1.950747927,1.537322654,1.904284437,1.768705431,1.714543493,1.83477215,2.056617138,2.160856471,2.228028855,2.305362974,2.41913466,2.490496348,2.607953988,2.748422262,2.895764581,3.182955962,3.605480489,3.826726867,4.071497649,3.833103257,3.803704393,3.837526567,3.44732928,4.697551622,4.894748853,5.206508979,5.548626703,4.936134696,4.573372189,5.482511542,4.91165836,4.102521911,3.48450183,3.446731516,3.471394142,3.30010438,3.272233515,3.179080577,3.130987746,3.258236769,3.391614416,3.254050453,3.42520711,3.389125123,3.67203938,4.653093827,4.578057061,4.907974387,9.090930036,9.997257776,11.65385482,14.54654876
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Niger,NER,0.008640403,0.015744342,0.018352266,0.023765655,0.025012245,0.023377051,0.033648793,0.031854348,0.037889215,0.043576577,0.048106721,0.049970788,0.053233773,0.067525541,0.057630347,0.06453203,0.062714756,0.066962419,0.074173423,0.082843846,0.095931033,0.111868781,0.118753337,0.148992016,0.149389743,0.145861247,0.128288352,0.138396833,0.132973165,0.135757576,0.092696,0.088433551,0.082962523,0.089444145,0.085599012,0.086564262,0.092981561,0.090408551,0.091739525,0.088104774,0.062072125,0.056379972,0.057999132,0.060595966,0.062640293,0.053024982,0.049520311,0.049725864,0.053722242,0.061771058,0.072025578,0.078332114,0.105836135,0.106860921
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Morocco,MAR,0.295357988,0.297097241,0.235120748,0.293609742,0.318800881,0.299054366,0.374048587,0.361585777,0.367054548,0.371421755,0.454728485,0.50049448,0.480813176,0.563873271,0.637598341,0.622304688,0.632304872,0.679685172,0.68343732,0.814427613,0.794350032,0.771048006,0.809604185,0.824507062,0.806276363,0.790649621,0.817916527,0.853839456,0.881368217,0.935865846,0.943567905,0.982910745,1.006685186,1.072326574,1.108147816,1.118249213,1.132027843,1.140636752,1.132413418,1.157953905,1.171137629,1.289361626,1.295188033,1.259902656,1.439231055,1.506360785,1.545229558,1.620931736,1.687375568,1.654806038,1.742832779,1.773196878,1.901639391,1.750481949
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Cameroon,CMR,0.050613584,0.051577046,0.051788526,0.052576832,0.057664585,0.052056133,0.056222241,0.072981015,0.078613276,0.086668255,0.094234398,0.116624672,0.120787752,0.122602408,0.129543206,0.150182114,0.137290785,0.191235906,0.237627774,0.210964199,0.43722594,0.580668865,0.669143785,0.674434462,0.601530825,0.623818598,0.187436983,0.168200107,0.194470042,0.651905547,0.144002179,0.08938642,0.296586888,0.295997525,0.281789095,0.313270864,0.321437704,0.218624577,0.212370347,0.198545221,0.215493084,0.209262636,0.203680529,0.220421346,0.223952228,0.20391329,0.207631788,0.305805976,0.283310454,0.335015598,0.329289155,0.273127196,0.282904056,0.306750488
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Burkina Faso,BFA,0.009111897,0.018729909,0.01700312,0.017504214,0.021575276,0.019841275,0.019533659,0.019216847,0.018894966,0.021889876,0.025426355,0.026268923,0.027698414,0.028443195,0.033998428,0.035749173,0.033314914,0.038968347,0.053341694,0.061009863,0.063420218,0.079795475,0.080427272,0.080923788,0.061836929,0.061686779,0.060571905,0.063518694,0.06626337,0.095737151,0.066173058,0.069287377,0.067840823,0.06564342,0.065745056,0.062147146,0.068229445,0.075638155,0.07856119,0.082550446,0.089716835,0.08351019,0.081747564,0.085214387,0.084722421,0.083875351,0.098340164,0.115429246,0.130385449,0.127424987,0.125501325,0.137283259,0.158475597,0.17900836
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Kyrgyz Republic,KGZ,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,2.484243478,1.908720305,1.379053842,0.993058723,1.230414614,1.194640576,1.248733068,0.965159491,0.946245305,0.787517745,0.993404532,1.078294172,1.150808862,1.044142486,1.017518013,1.076768848,1.440269803,1.261546635,1.171873015,1.388440866,1.804986446,1.720789566
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Egypt  Arab Rep.,EGY,0.593007187,0.614463121,0.651081042,0.735083038,0.848084351,0.895340981,0.839007617,0.606260151,0.688797443,0.578628942,0.623025305,0.648098721,0.702749457,0.642299969,0.690818689,0.805185814,0.873776732,0.937781796,0.951339179,1.014795327,1.043123042,1.146465345,1.239259047,1.219716142,1.328271941,1.294974343,1.469309199,1.433869292,1.39005973,1.311529011,1.346582307,1.364466228,1.379185401,1.54980851,1.392341946,1.533179998,1.604365105,1.670958138,1.854342271,1.868390547,2.068140433,1.80246891,1.793764997,2.048004318,2.050540499,2.231160223,2.341373203,2.43659204,2.514511728,2.569967436,2.470904082,2.591831236,2.534038983,2.431261947
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Armenia,ARM,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,1.599895579,0.758500602,0.822581425,1.058059868,0.807718159,1.030800739,1.080206993,0.974288743,1.126529454,1.15760795,0.998805808,1.1291735,1.20456698,1.443730955,1.459636908,1.694755259,1.868611029,1.469960972,1.422998378,1.656830697,1.912089591,1.837058919
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Rwanda,RWA,0.036252175,0.046509268,0.027647384,0.027180751,0.011598121,0.014745416,0.013257903,0.011800265,0.015594257,0.016116065,0.015626923,0.01611516,0.01656899,0.016983738,0.01735104,0.040378366,0.059490591,0.057591861,0.060297749,0.059780487,0.096297531,0.113172452,0.110950452,0.122896305,0.107934488,0.100696212,0.093239566,0.091370567,0.098853942,0.09523232,0.074756947,0.068969579,0.072652543,0.078574106,0.078893266,0.078143268,0.078780187,0.076652775,0.069206391,0.067198865,0.065826007,0.06383813,0.06226879,0.059945416,0.059808657,0.058618397,0.057203516,0.058789064,0.055661387,0.057430655,0.05735438,0.062874197,0.068137483,0.072160963
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Albania,ALB,1.258194928,1.374186047,1.439955964,1.181681144,1.11174196,1.166099043,1.333055465,1.3637463,1.519551277,1.558967572,1.753239905,1.989497923,2.515914398,2.303897417,1.849006691,1.910633637,2.013584562,2.275876391,2.53062504,2.898208518,1.93505831,2.693023914,2.624856785,2.683239919,2.694291374,2.658015382,2.665356221,2.414060815,2.331598531,2.783243075,1.61562396,1.3122126,0.774724911,0.723790292,0.600203708,0.654537133,0.636625313,0.49036506,0.560271437,0.960164412,0.978174681,1.053304176,1.229540709,1.412697196,1.376212735,1.412498211,1.302576367,1.322334855,1.484311139,1.495600199,1.578573584,1.803972418,1.624721963,1.662184826
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Algeria,DZA,0.553763578,0.531809994,0.48495366,0.452824458,0.459568917,0.522448527,0.649480608,0.632118427,0.659262551,0.797205643,1.036082667,1.247898294,1.843623714,2.424182387,1.963829943,1.916994263,2.278671101,2.368082096,3.43337072,2.43173222,3.439876556,2.328502978,1.908557235,2.479009,3.247629232,3.22549764,3.281974148,3.517073769,3.413726487,3.169213147,3.007911011,3.019988946,2.975997502,2.961739082,3.049884255,3.298667223,3.302462522,2.950878349,3.529699396,2.994118743,2.819778007,2.668327798,2.840027912,2.856410052,2.727017138,3.220154559,2.997546973,3.195864593,3.168524491,3.430128957,3.30716434,3.300557789,3.471949931,3.51478009
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,American Samoa,ASM,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Andorra,ADO,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,6.374494942,6.616353766,7.145696603,7.576446281,8.001433893,8.018180706,7.73765678,7.484094812,7.159140446,7.208828523,7.088127747,6.553476545,6.350868305,6.296124556,6.049172848,6.12477049,5.96868547,6.195193908,6.473847856
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Angola,AGO,0.104357101,0.084718406,0.216025343,0.206877061,0.216174133,0.206088959,0.265164146,0.166658589,0.275655471,0.451125604,0.568588577,0.529744961,0.684120294,0.723055043,0.703873436,0.621198891,0.450116912,0.471248794,0.701359921,0.692097154,0.651061684,0.621382804,0.527930763,0.560374447,0.530351031,0.482400531,0.464973712,0.565431153,0.486503528,0.462907837,0.459698487,0.443664509,0.438530823,0.47159516,0.307601078,0.841494446,0.779026419,0.5348313,0.515117027,0.627072296,0.633625299,0.625351712,0.786223278,0.543083667,1.086604897,1.069417185,1.200877147,1.311096483,1.295686513,1.354388572,1.369338878,1.382752197,1.472255038,1.384496389
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Antigua and Barbuda,ATG,0.67061685,0.86044077,1.823373764,1.47017501,1.567094017,2.520359412,5.727991713,9.10806103,15.67193238,19.55900602,7.068212761,6.412192107,5.565568038,4.855381628,6.249202534,10.21949952,5.780430484,6.631858508,6.969109888,5.769237311,2.034295387,1.524630824,4.254677302,1.24107537,2.193739437,3.792832806,3.859701262,4.332193939,4.57363523,4.615779366,4.85726747,4.641623406,4.566841126,4.692005303,4.683621337,4.721298044,4.593864332,4.670561524,4.49690052,4.581278521,4.439238615,4.364812845,4.536211421,4.804484327,4.980995619,4.974311149,5.096289552,5.561524699,5.628318688,5.906292005,6.011268671,5.823804338,5.887356993,5.827426793
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Arab World,ARB,0.643653968,0.685239515,0.760995979,0.875115943,0.999349104,1.166167074,1.273495287,1.332808997,1.547333103,1.793679507,1.806100372,2.00030306,2.118560827,2.408185561,2.285441643,2.196683941,2.583999864,2.64765357,2.760212509,2.860730158,3.089685209,2.927719492,2.721730956,2.81635883,2.983264569,3.064702126,3.288348347,3.203022802,3.302058768,3.265899301,3.181512465,3.259223489,3.454857755,3.695263297,3.710658999,3.45213271,3.345973578,3.156188263,3.359648211,3.339176604,3.717558298,3.622621707,3.623299303,3.817041557,4.091218773,4.205578036,4.304892216,4.136145355,4.426907503,4.588609659,4.67250581,4.578348762,4.865849838,4.700368864
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Argentina,ARG,2.367473032,2.442615665,2.522392105,2.316355797,2.53837965,2.641714463,2.792653923,2.858162546,2.969855218,3.275850301,3.451159222,3.650078169,3.637858366,3.730791118,3.726699112,3.641822498,3.768773931,3.749871115,3.762750231,3.998733697,3.86885293,3.574967612,3.567086543,3.572041973,3.560142178,3.310327288,3.377245218,3.669168725,3.820445808,3.629202129,3.440710803,3.525383685,3.608582241,3.477160476,3.569365678,3.656645164,3.811457178,3.851203125,3.857872193,4.010700295,3.835573562,3.56859739,3.291541393,3.525575435,4.069049764,4.141236496,4.434837147,4.382704081,4.682973741,4.410972709,4.558611742,4.60043018,4.569635239,4.46229798
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Aruba,ABW,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,2.868319392,7.234964017,10.02650752,10.6347326,27.8500354,27.40759482,22.83981828,22.10376838,20.79719687,20.04099544,19.43803113,19.31197116,19.62153398,19.65258865,25.5476788,25.38248972,24.9755145,24.90906561,24.51054263,24.964531,24.76670634,25.61371495,24.75013321,24.87670585,24.18270225,23.9224121,12.71361324,8.515395303
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Australia,AUS,8.582936643,8.641569017,8.835688047,9.226439909,9.759073431,10.62232139,10.32809244,10.9556248,11.21016771,11.60055435,11.80289054,11.80911757,11.95163155,12.77968685,12.55966873,12.65989981,12.41679178,13.23189614,14.06985862,14.12909198,15.02491601,15.43250084,15.42493181,14.64008413,15.2209753,15.3084102,14.98057315,15.7469578,15.79616778,16.51986292,15.45288167,15.12796621,15.31776851,15.7014518,15.57658628,15.59651881,16.50180039,16.51427321,16.93569585,17.19029769,17.20060983,16.73336743,17.37045177,16.90195895,17.02651535,17.16971145,17.65139831,17.86526004,18.16087566,18.20018196,16.92095367,16.86260095,16.51938578,16.34730205
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Austria,AUT,4.373318828,4.496361641,4.755361673,5.155193747,5.391003988,5.252196533,5.361724683,5.417736727,5.711110104,6.006325178,6.788807307,6.953651912,7.448516814,7.930866985,7.562697278,7.176844855,7.721250012,7.428063284,7.601371804,8.158846402,6.928479,7.416160614,7.112124941,6.874373273,7.214278667,7.230766353,7.144304852,7.623419815,7.032030698,7.102448997,7.513246156,7.944096184,7.226236428,7.223017309,7.189264701,7.521516107,7.938008299,7.863667996,7.981004261,7.741130615,7.755493495,8.17270746,8.279151819,8.868340807,8.836375971,9.020169598,8.727297872,8.405092793,8.286723325,7.555670205,8.110593007,7.776538158,7.384032201,7.360055782
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Bahamas  The,BHS,3.74983109,4.746698752,5.996432199,5.55819871,8.118596528,9.399945733,7.466084556,11.17350449,10.2869904,10.62704414,15.20013463,38.72277085,36.495974,43.38030955,39.91963673,43.70144852,33.51349628,49.29813614,32.79192699,33.63762995,37.93028102,13.0062023,10.2714289,8.956413615,8.066838829,6.437609722,5.903831357,5.845721493,6.220877629,7.731341446,7.610436221,6.825147348,6.737845363,6.274733096,6.113815363,6.008020675,5.879253115,4.753575312,5.790252849,5.708374777,5.600991638,5.177430741,5.100139082,4.807931416,5.343508847,5.290393418,4.957751764,4.939203936,4.29200171,4.630520322,6.829321287,5.199844019,5.150114934,8.229959163
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Bahrain,BHR,3.542864352,10.54739644,9.193608577,6.714155733,8.747480495,6.557022226,3.384358282,5.121012421,5.492662463,6.162905812,12.16585954,13.76735897,16.03597749,23.02385558,21.43721519,21.57414712,23.16397093,24.63321967,24.00754843,23.72438154,21.9162911,22.78857334,25.49180205,20.75623728,22.61128915,24.30532276,25.4033016,25.4569972,26.14472041,24.39707478,25.0581981,23.30485584,20.85515583,27.33348827,26.93068209,26.28624874,26.94021781,28.96998331,29.77842227,28.11597057,27.95664425,20.04231731,21.64210708,21.6236937,21.67099428,22.15390524,20.01475859,26.00129071,26.53847946,22.81506951,23.10119962,22.48470231,21.81099704,23.68257416
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Barbados,BRB,0.746312799,0.838898625,1.119410622,0.816329676,0.766085262,0.87245351,1.134077266,1.425762826,1.85515116,2.019145815,1.796292187,2.016530716,2.080752648,1.9770228,2.009405453,2.310198225,2.148829634,2.373081175,2.522542844,2.394289263,2.67540058,2.709534535,2.542555036,2.694257706,2.931358373,3.309812487,3.570760853,3.658331037,3.65956739,3.816052171,4.126491124,4.617415732,3.734358313,4.237195495,2.833429919,3.127776813,3.199007295,3.379293035,4.256171883,4.499888443,4.403041825,4.511171616,4.525009301,4.660168001,4.739998755,4.938170817,4.986394706,4.939722039,5.844667616,5.807340932,5.286054098,5.449494302,5.22219973,5.127255286
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Belarus,BLR,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,8.556931578,7.497670183,6.361224895,5.961662841,5.921699705,5.886700306,5.770180554,5.591672546,5.376067566,5.314342869,5.312224734,5.46400592,5.977247688,6.12305133,6.463068409,6.330945084,6.623153128,6.380896287,6.602532034,6.719672015,6.680340976,6.736650116
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Belgium,BEL,9.941594074,10.10387199,10.64118963,11.38692874,11.05365472,11.14165555,11.04201943,11.21725675,12.32568713,12.81544961,13.01017881,12.56342518,13.47269526,14.2554864,13.83696555,12.4583039,13.24167979,12.87543872,13.80705794,14.23923382,13.72329627,12.57955507,11.92668478,10.31207942,10.69696639,10.59744025,10.43154171,10.44717278,10.13514385,10.81351494,10.63967167,11.09099988,11.14648251,10.67503455,11.1051094,11.08115205,11.62383425,11.32885202,11.60191455,11.17302675,11.2296677,11.13371551,10.3854951,10.88211417,10.66129022,10.35539299,10.151039,9.744777191,9.751984809,9.286297597,9.889429352,8.953622115,8.28483788,8.371639275
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Belize,BLZ,0.47795108,0.38721872,0.715409338,0.622356888,0.818288542,0.794762582,0.737799971,1.073753982,0.884672715,1.13767399,0.990440256,1.146010962,1.240137478,1.13446873,1.172939546,1.320836554,1.302423323,1.44548182,1.556810005,1.479173154,1.322807334,1.242494884,1.13763218,1.106077525,1.074883686,1.156249242,1.2110161,1.304188704,1.392855746,1.638927345,1.66191243,1.880247165,1.830471231,1.911297219,1.854609824,1.824977532,1.441579228,1.754007076,1.608270478,1.457447788,1.675498965,1.610673402,1.398540057,1.430654846,1.434471268,1.462766389,1.488235638,1.536093806,1.257606193,1.378373815,1.676100482,1.815716009,1.426691456,1.5022008
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Bermuda,BMU,3.551373874,3.868483516,3.383712446,3.151928721,4.124437628,3.586487026,3.954607843,4.090115385,4.220509434,3.667,4.133709091,4.231153846,4.668321033,7.906542751,8.30911985,8.648584906,8.822857143,8.515131086,7.936044776,8.588141264,7.981946223,7.0608901,7.142347022,8.064384051,7.863938465,7.92718549,7.349081594,9.888710263,11.06127136,13.27426454,10.01338368,8.387607801,6.884034474,7.905432015,7.788975051,7.487932247,7.56220792,7.455592839,7.280688512,7.658905115,7.531722543,7.450867145,7.86884855,7.412175286,7.133793536,6.173208218,8.070207523,11.24603933,9.943759288,6.927722591,8.784042749,6.134006567,6.847541591,5.585037153
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Bosnia and Herzegovina,BIH,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,3.499754369,3.043460696,0.809223407,0.883835858,1.117234098,2.220951782,2.805680397,2.742215454,3.635213155,3.516694138,3.755251294,3.795422854,4.080225109,4.227205673,4.575983248,4.59661891,5.248736831,5.394822254,5.547458346,6.233012987,5.814068418,5.729428254
